group,total_sample,sample_2018_no,sample_2017_no,two_sided_p_value,two_sided_t_statistic,two_sided_CI,Act_per_2018_Mean,Act_per_2017_Mean,two_sided_des,greater_p_value,greater_t_statistic,greater_CI,premium_2018_Mean,premium_2017_Mean,greater_des,y_2017,y_2018,y_score,not_equal_sig,greater_sig
"28-38_F_130,000-190,000",95,70,25,0.0,3.96,"(1.3740114015065885, 4.142071269218927)",7.9,5.14,Two-Sample Welch's t-test,0.0,3.66,"(inf, 6175.336399820983)",12294.9,8295.0,Two-Sample Welch's t-test,2.086261518955327,5.679997935609359,3.5937364166540324,True,True
"46-52_M_1-60,000",93,30,63,0.0,13.47,"(9.164803695566011, 12.442133880014854)",19.5,8.7,Two-Sample Welch's t-test,0.0,14.98,"(inf, 6691.391733523003)",10387.4,4500.0,Two-Sample Welch's t-test,16.438480075518434,7.504797336611192,-8.933682738907244,True,True
"39-45_M_190,001-300,0000",93,79,14,0.038,2.16,"(0.11038165401845546, 3.5203283087527844)",8.41,6.59,Two-Sample Welch's t-test,0.012,2.35,"(inf, 9216.82084669141)",19437.54,14491.07,Two-Sample Welch's t-test,1.2089835748072553,5.808746897012261,4.599763322205005,True,True
"46-52_F_190,001-300,0000",89,83,6,0.257,1.22,"(-1.3453064438260562, 4.359200235372807)",8.73,7.22,Two-Sample Welch's t-test,0.177,0.99,"(inf, 10642.822845088729)",20467.58,17312.5,Two-Sample Welch's t-test,0.6295517119079245,6.572120653251715,5.94256894134379,False,False
"46-52_F_130,000-190,000",87,67,20,0.012,2.62,"(0.45518985303435944, 3.4586633784053022)",8.72,6.76,Two-Sample Welch's t-test,0.0,3.6,"(inf, 6363.479090625395)",14206.99,10112.95,Two-Sample Welch's t-test,1.9861602459999188,5.492728569300091,3.506568323300173,True,True
"28-38_F_88,001-130,0000",87,64,23,0.009,2.69,"(0.42890195321229574, 2.857526652136994)",9.4,7.76,Two-Sample Welch's t-test,0.012,2.29,"(inf, 3039.1745258594624)",10089.41,8461.96,Two-Sample Welch's t-test,2.608260046307421,5.754509253420417,3.1462492071129957,True,True
"19-27_F_190,001-300,0000",85,60,25,0.714,-0.37,"(-1.739976095125663, 1.2002436385011552)",5.3,5.57,Two-Sample Welch's t-test,0.714,-0.57,"(inf, 2634.2521406694004)",12592.5,13633.2,Two-Sample Welch's t-test,5.14480723615032,6.439783105752567,1.2949758696022466,False,False
"28-38_F_190,001-300,0000",82,65,17,0.0,4.29,"(1.8973675098542948, 5.220917582428731)",8.93,5.37,Two-Sample Welch's t-test,0.0,4.38,"(inf, 12862.687380268651)",21047.52,12220.59,Two-Sample Welch's t-test,1.1760259177431713,5.415590859726518,4.239564941983347,True,True
"28-38_M_190,001-300,0000",81,69,12,0.277,1.11,"(-0.8836758015838264, 2.9514797768776626)",7.15,6.12,Two-Sample Welch's t-test,0.129,1.16,"(inf, 7582.3393871826665)",16373.55,13656.25,Two-Sample Welch's t-test,1.1791150395358803,5.5707711176985315,4.391656078162652,False,False
"19-27_M_300,001+",80,55,25,0.012,2.58,"(0.3173153830391138, 2.4704405571302255)",4.02,2.62,Two-Sample Welch's t-test,0.01,2.4,"(inf, 12360.728192686842)",18863.35,12114.0,Two-Sample Welch's t-test,2.8542742438717927,7.424094883327924,4.569820639456132,True,True
"46-52_M_190,001-300,0000",78,66,12,0.077,1.85,"(-0.2091413971950571, 3.8017740531848814)",7.81,6.02,Two-Sample Welch's t-test,0.056,1.65,"(inf, 9223.219995763702)",18244.59,14156.25,Two-Sample Welch's t-test,1.3189278077731141,6.011433947129027,4.692506139355913,False,False
"28-38_M_130,000-190,000",75,52,23,0.0,4.47,"(1.9050412050933467, 4.971715647530774)",8.89,5.45,Two-Sample Welch's t-test,0.0,4.45,"(inf, 8202.878794266027)",14322.79,8657.61,Two-Sample Welch's t-test,2.636062875775479,6.408439003433247,3.7723761276577688,True,True
"39-45_M_130,000-190,000",67,54,13,0.002,3.3,"(1.1519300266698211, 4.852837085723391)",9.61,6.61,Two-Sample Welch's t-test,0.001,3.34,"(inf, 7805.954778972794)",15079.0,10224.23,Two-Sample Welch's t-test,1.3605781302893671,5.3053695735459305,3.944791443256563,True,True
"19-27_F_300,001+",63,47,16,0.004,3.04,"(0.6418302252001438, 3.15553103704654)",5.2,3.3,Two-Sample Welch's t-test,0.018,2.2,"(inf, 14168.37855450853)",22240.66,14896.88,Two-Sample Welch's t-test,2.339974600451914,7.906788768650689,5.566814168198774,True,True
"39-45_F_190,001-300,0000",56,45,11,0.03,2.27,"(0.2610412203940222, 4.789033779738764)",9.21,6.68,Two-Sample Welch's t-test,0.01,2.45,"(inf, 11759.64696640606)",21501.8,15068.18,Two-Sample Welch's t-test,0.8582896697342777,3.3471173440884137,2.4888276743541358,True,True
"1-18_F_190,001-300,0000",56,38,18,0.011,2.65,"(0.3622990081864652, 2.6663184557552384)",5.08,3.57,Two-Sample Welch's t-test,0.009,2.47,"(inf, 6042.907292683618)",11452.5,8132.5,Two-Sample Welch's t-test,1.4685213664667307,4.073984101730948,2.605462735264218,True,True
"46-52_M_300,001+",55,48,7,0.907,0.12,"(-3.3017255710400297, 3.676446513866316)",6.97,6.78,Two-Sample Welch's t-test,0.027,2.02,"(inf, 34264.37690254185)",43686.33,26678.57,Two-Sample Welch's t-test,0.5553774845001356,4.378611093362332,3.8232336088621968,False,True
"1-18_M_300,001+",54,26,28,0.0,4.08,"(0.7985630027343202, 2.356479966276477)",4.49,2.92,Two-Sample Welch's t-test,0.002,3.02,"(inf, 13006.18535204418)",21255.58,13456.61,Two-Sample Welch's t-test,2.3512772005957054,3.6753001699638044,1.3240229693680987,True,True
"53+_M_1-60,000",52,12,40,0.0,14.36,"(10.395686405431988, 14.143670590851428)",20.9,8.63,Two-Sample Welch's t-test,0.0,21.6,"(inf, 7437.807862525921)",11250.0,4500.0,Two-Sample Welch's t-test,21.85792349726776,5.47838028237601,-16.379543214891747,True,True
"1-18_F_300,001+",51,33,18,0.493,0.69,"(-0.6997733090117744, 1.4321471371656265)",3.29,2.93,Two-Sample Welch's t-test,0.045,1.73,"(inf, 7933.473839538487)",15617.27,11941.67,Two-Sample Welch's t-test,1.3441931886082206,3.4725394675668575,2.128346278958637,False,True
"28-38_F_300,001+",45,38,7,0.361,-0.95,"(-4.045910694357151, 1.5888328131786125)",6.09,7.32,Two-Sample Welch's t-test,0.769,-0.77,"(inf, 8983.311182310572)",23629.55,28232.14,Two-Sample Welch's t-test,0.6745440901131514,2.456640072762179,1.7820959826490277,False,False
"46-52_F_300,001+",45,39,6,0.303,1.08,"(-1.6494245402488676, 4.886525674984515)",9.39,7.77,Two-Sample Welch's t-test,0.425,0.2,"(inf, 27329.516647728124)",39665.54,37535.0,Two-Sample Welch's t-test,0.6136683821188026,2.9599055895283635,2.3462372074095605,False,False
"28-38_M_300,001+",40,35,5,0.139,-1.61,"(-4.238259958182686, 0.6870635501857354)",5.5,7.28,Two-Sample Welch's t-test,0.626,-0.33,"(inf, 6534.375179793549)",23799.94,24975.0,Two-Sample Welch's t-test,0.5400734266314954,2.937428911316763,2.3973554846852676,False,False
"39-45_F_300,001+",37,31,6,0.447,0.79,"(-2.1663821884799663, 4.54996136770373)",8.93,7.73,Two-Sample Welch's t-test,0.255,0.69,"(inf, 20716.815146382225)",36444.19,31625.0,Two-Sample Welch's t-test,0.5388183785369061,2.244682357687174,1.7058639791502683,False,False
"39-45_M_300,001+",36,29,7,0.351,0.95,"(-1.5383880559111303, 4.158241232821438)",9.55,8.24,Two-Sample Welch's t-test,0.141,1.11,"(inf, 23319.332878418943)",42423.9,34339.29,Two-Sample Welch's t-test,0.7248931832387024,2.6884666136458324,1.9635734304071297,False,False
19-27_M_E1,1020,450,570,0.0,4.05,"(0.29904923760729824, 0.8613833153973725)",4.47,3.89,Two-Sample Welch's t-test,0.0,6.71,"(inf, 1837.907903025463)",4447.37,3025.66,Two-Sample Welch's t-test,13.370460904411816,12.718438642715787,-0.6520222616960281,True,True
19-27_M_A1,793,543,250,0.0,12.0,"(1.6851706945486244, 2.344583203585957)",8.62,6.61,Two-Sample Welch's t-test,0.0,3.59,"(inf, 2040.6182167634356)",7654.7,6336.0,Two-Sample Welch's t-test,8.282352941176471,10.261822760434027,1.9794698192575553,True,True
1-18_M_E1,762,371,391,0.0,5.72,"(0.5634084143117291, 1.1527326173875527)",5.02,4.16,Two-Sample Welch's t-test,0.0,3.72,"(inf, 1408.6876491906733)",4440.49,3518.59,Two-Sample Welch's t-test,11.62495643081213,10.776991787827852,-0.847964642984278,True,True
1-18_M_A1,667,444,223,0.0,5.67,"(0.6941511452814282, 1.4296392579246036)",7.94,6.88,Two-Sample Welch's t-test,0.025,1.97,"(inf, 1473.3975426512825)",6932.43,6195.07,Two-Sample Welch's t-test,3.6729810568295114,7.148580386692214,3.4755993298627033,True,True
1-18_F_E1,509,310,199,0.0,7.92,"(1.1671441847357005, 1.937045786840804)",5.39,3.84,Two-Sample Welch's t-test,0.0,5.87,"(inf, 2163.032928956823)",4775.42,3154.9,Two-Sample Welch's t-test,6.217190967508103,11.188871442257001,4.971680474748899,True,True
19-27_F_E1,508,322,186,0.0,5.64,"(0.7372528890440269, 1.5254067535877665)",5.02,3.89,Two-Sample Welch's t-test,0.0,8.1,"(inf, 3144.297939113833)",5437.27,2906.94,Two-Sample Welch's t-test,5.070745095391229,11.888138241366281,6.817393145975051,True,True
1-18_F_A1,501,327,174,0.0,4.11,"(0.45361325396482705, 1.283386964766464)",8.0,7.13,Two-Sample Welch's t-test,0.0,3.56,"(inf, 2126.2734925939094)",7266.06,5896.55,Two-Sample Welch's t-test,2.9178397747632454,6.047417248883289,3.129577474120045,True,True
19-27_F_A1,496,344,152,0.0,4.61,"(0.5447416375183578, 1.3538281400445098)",8.31,7.36,Two-Sample Welch's t-test,0.141,1.08,"(inf, 1899.8677329514423)",8655.52,7983.55,Two-Sample Welch's t-test,6.727650727650728,8.794860434204695,2.0672097065539683,True,False
53+_F_A1,450,79,371,0.0,-22.8,"(-4.451487539483675, -3.7412334012737714)",3.08,7.17,Two-Sample Welch's t-test,0.157,1.01,"(inf, 1692.7678635708749)",6113.92,5543.13,Two-Sample Welch's t-test,13.185227928447778,4.842833508798316,-8.342394419649462,True,False
53+_M_A1,442,89,353,0.0,-7.46,"(-3.212181509181194, -1.8635092421488424)",4.2,6.74,Two-Sample Welch's t-test,0.008,2.45,"(inf, 2744.5913830187783)",7213.48,5698.3,Two-Sample Welch's t-test,15.499306518723992,6.965012205044752,-8.534294313679242,True,True
46-52_M_A1,376,92,284,0.0,-11.93,"(-3.5843240023737235, -2.5650633144617543)",4.01,7.09,Two-Sample Welch's t-test,0.117,1.2,"(inf, 1814.9933679867565)",6048.91,5366.2,Two-Sample Welch's t-test,12.358593845031018,7.10727969348659,-5.251314151544428,True,False
46-52_F_A1,326,69,257,0.0,-13.88,"(-4.3567206203104965, -3.2659151047953268)",3.68,7.49,Two-Sample Welch's t-test,0.086,1.38,"(inf, 1275.8644420562807)",5565.22,5042.8,Two-Sample Welch's t-test,10.156341836134947,4.466154919748779,-5.690186916386169,True,False
28-38_M_E1,288,286,2,0.178,3.06,"(-5.641621260423298, 10.76154599094785)",9.76,7.2,Two-Sample Welch's t-test,0.066,3.72,"(inf, 18414.08377409032)",9951.56,4320.0,Two-Sample Welch's t-test,0.02989780245961331,8.542852936396057,8.512955133936444,False,False
53+_F_A2,288,216,72,0.0,15.83,"(5.059083389129086, 6.4954301206753335)",14.04,8.26,Two-Sample Welch's t-test,0.418,0.21,"(inf, 1308.1788775657537)",12562.5,12437.5,Two-Sample Welch's t-test,4.159119409223909,4.5142051480404755,0.3550857388165657,True,False
53+_M_A2,285,202,83,0.0,14.75,"(4.933307858725911, 6.45312010225336)",13.12,7.43,Two-Sample Welch's t-test,0.51,-0.02,"(inf, 1866.877218802916)",12753.71,12777.11,Two-Sample Welch's t-test,5.652495452819252,5.246237142137136,-0.4062583106821165,True,False
53+_M_C1,278,145,133,0.0,9.53,"(2.055116885167546, 3.1276265308471065)",10.6,8.01,Two-Sample Welch's t-test,0.402,0.25,"(inf, 2682.5708838603864)",22111.97,21812.73,Two-Sample Welch's t-test,11.168443525366914,10.382476395205293,-0.7859671301616202,True,False
28-38_M_A1,258,119,139,0.212,-1.25,"(-1.1577208186874657, 0.25841581462608687)",6.62,7.07,Two-Sample Welch's t-test,0.001,3.03,"(inf, 3893.413520324144)",8281.51,5924.46,Two-Sample Welch's t-test,7.770700636942675,5.689789555728761,-2.0809110812139138,False,True
46-52_M_C1,256,157,99,0.0,3.95,"(0.6058784329095391, 1.811209315284093)",9.15,7.94,Two-Sample Welch's t-test,0.076,1.44,"(inf, 3013.9159350641976)",10723.97,9453.54,Two-Sample Welch's t-test,7.751804433545112,12.30164557944238,4.5498411458972665,True,False
39-45_F_E1,242,237,5,0.002,6.47,"(2.3715839547881394, 5.649833006763895)",11.45,7.44,Two-Sample Welch's t-test,0.002,4.02,"(inf, 9742.135869751426)",14564.94,8412.0,Two-Sample Welch's t-test,0.09224157555453504,5.502509324635521,5.410267749080986,True,True
39-45_M_A1,234,70,164,0.0,-8.41,"(-3.475443070040621, -2.148380685133023)",4.65,7.46,Two-Sample Welch's t-test,0.117,1.2,"(inf, 2006.14318360385)",6278.57,5524.39,Two-Sample Welch's t-test,11.42640938327658,6.647005444646098,-4.779403938630482,True,False
39-45_M_E1,233,231,2,0.103,5.37,"(-4.481448653692679, 13.749385467529608)",11.61,6.98,Two-Sample Welch's t-test,0.056,3.84,"(inf, 26994.05354346763)",16867.01,7440.0,Two-Sample Welch's t-test,0.038090074578983724,6.639935009660104,6.601844935081121,False,False
28-38_F_E1,221,220,1,,8.75,"(nan, nan)",10.8,8.91,Two-Sample Welch's t-test,,13.88,"(inf, nan)",13753.77,3285.0,Two-Sample Welch's t-test,0.010053965463021836,7.5555895151690855,7.545535549706063,,
28-38_F_A1,211,81,130,0.695,-0.39,"(-1.1533171728275047, 0.7714288894000009)",6.82,7.02,Two-Sample Welch's t-test,0.0,3.39,"(inf, 4188.640881438577)",8388.89,5746.15,Two-Sample Welch's t-test,6.796779036440562,3.887077398318174,-2.9097016381223875,False,True
46-52_F_E1,209,206,3,0.009,7.71,"(1.7456023855288927, 4.827149579387525)",12.07,8.78,Two-Sample Welch's t-test,0.274,0.7,"(inf, 21649.174112622415)",21692.84,18370.0,Two-Sample Welch's t-test,0.14234880960129934,7.1761466201545385,7.0337978105532395,True,False
39-45_M_C1,208,60,148,0.007,-2.79,"(-2.1421035155047345, -0.35557601554576457)",6.62,7.87,Two-Sample Welch's t-test,0.965,-1.85,"(inf, 29.058245906794696)",6149.55,6513.18,Two-Sample Welch's t-test,13.397538230095234,5.721655071843039,-7.675883158252194,True,False
39-45_F_A1,202,51,151,0.0,-6.65,"(-3.5038032297343897, -1.886657183369795)",4.78,7.47,Two-Sample Welch's t-test,0.015,2.22,"(inf, 4687.090507413321)",7558.82,5096.03,Two-Sample Welch's t-test,9.175460561616884,4.185667752442996,-4.9897928091738875,True,True
53+_F_C1,184,87,97,0.0,3.72,"(0.7491220198917955, 2.461303933696869)",9.74,8.14,Two-Sample Welch's t-test,1.0,-3.48,"(inf, -1451.1332895350483)",17170.4,20521.59,Two-Sample Welch's t-test,10.305569922099679,8.721124893023806,-1.5844450290758734,True,False
46-52_M_A2,157,120,37,0.0,14.9,"(6.172307024395575, 8.058889371165886)",15.31,8.19,Two-Sample Welch's t-test,0.918,-1.41,"(inf, 958.4135770312419)",13687.5,15962.84,Two-Sample Welch's t-test,3.4985228459095046,4.169244681357384,0.6707218354478794,True,False
53+_F_E1,138,138,0,,,,,,,,,,,,,,,,,
39-45_F_A2,135,82,53,0.0,9.39,"(4.588991313754915, 7.050950324746596)",13.87,8.05,Two-Sample Welch's t-test,0.365,0.34,"(inf, 3793.4698305591573)",14798.78,14235.85,Two-Sample Welch's t-test,2.954348560269004,2.430542515716657,-0.5238060445523471,True,False
39-45_M_A2,131,100,31,0.0,10.49,"(4.886099927902712, 7.157515947568126)",14.17,8.15,Two-Sample Welch's t-test,0.863,-1.1,"(inf, 2245.916880468605)",15138.75,17903.23,Two-Sample Welch's t-test,2.653090491897318,3.5865953552834986,0.9335048633861802,True,False
46-52_F_C1,131,68,63,0.072,-1.82,"(-2.2596780261897784, 0.09903108138855621)",7.81,8.89,Two-Sample Welch's t-test,0.849,-1.04,"(inf, 323.3862308307889)",8450.26,8806.17,Two-Sample Welch's t-test,8.181482083924381,7.345672210221286,-0.8358098737030945,False,False
46-52_M_E1,124,124,0,,,,,,,,,,,,,,,,,
46-52_F_A2,113,87,26,0.0,14.25,"(6.388843262737706, 8.452025619776341)",15.71,8.29,Two-Sample Welch's t-test,0.783,-0.79,"(inf, 2559.474566894004)",14051.72,15706.73,Two-Sample Welch's t-test,1.9543097105324554,2.6681507914422746,0.7138410809098192,True,False
28-38_M_A2,100,73,27,0.0,7.96,"(3.750034109911014, 6.24194253789747)",12.82,7.83,Two-Sample Welch's t-test,0.263,0.64,"(inf, 4226.349128042832)",15133.56,14111.11,Two-Sample Welch's t-test,2.3128756146421416,3.6859094662562866,1.3730338516141452,True,False
39-45_F_C1,90,31,59,0.0,-4.5,"(-4.233306135150144, -1.6002795551901166)",5.49,8.41,Two-Sample Welch's t-test,0.042,1.79,"(inf, 6856.271101504244)",8141.97,4938.54,Two-Sample Welch's t-test,6.235213051889135,4.207758415608522,-2.027454636280613,True,True
28-38_F_A2,89,60,29,0.0,5.53,"(2.938052197152249, 6.253186648761211)",12.03,7.43,Two-Sample Welch's t-test,0.696,-0.51,"(inf, 3266.5251810388118)",14612.5,15737.07,Two-Sample Welch's t-test,1.8978853471399164,2.2429870678076673,0.3451017206677509,True,False
28-38_F_C1,87,51,36,0.0,-12.71,"(-5.216413365731913, -3.805457461947306)",3.09,7.6,Two-Sample Welch's t-test,0.006,2.63,"(inf, 3445.5304590131655)",4904.98,2950.81,Two-Sample Welch's t-test,3.3666280761613674,5.648947944021323,2.2823198678599557,True,True
53+_M_E1,56,56,0,,,,,,,,,,,,,,,,,
19-27_M_A2,35,33,2,0.029,4.06,"(1.2742328769440148, 11.60499257326148)",13.21,6.77,Two-Sample Welch's t-test,0.111,1.24,"(inf, 8124.943989447523)",14704.55,11625.0,Two-Sample Welch's t-test,1.2062256809338523,9.374094465372355,8.167868784438504,True,False
1-18_F_C1,34,16,18,0.0,-6.34,"(-3.9642973540222886, -2.0124890975086482)",2.08,5.07,Two-Sample Welch's t-test,0.075,1.52,"(inf, 4932.924521340844)",3148.12,1095.0,Two-Sample Welch's t-test,4.8517520215633425,5.299539170506913,0.4477871489435702,True,False
1-18_M_C1,31,18,13,0.077,-1.85,"(-3.153649977407226, 0.17470322141805372)",3.38,4.86,Two-Sample Welch's t-test,0.012,2.47,"(inf, 5658.372414524021)",4319.17,1263.46,Two-Sample Welch's t-test,5.016722408026756,9.917579929354225,4.900857521327469,False,True
19-27_M_C1,19,18,1,,2.29,"(nan, nan)",2.74,1.72,Two-Sample Welch's t-test,,3.75,"(inf, nan)",11059.5,4380.0,Two-Sample Welch's t-test,0.6101281269066504,12.249023042716615,11.638894915809965,,
28-38_M_C1,19,19,0,,,,,,,,,,,,,,,,,
19-27_F_A2,15,11,4,0.046,2.26,"(0.09594259425375373, 9.929923491358348)",13.66,8.65,Two-Sample Welch's t-test,0.038,1.93,"(inf, 4274.888379674309)",12136.36,10125.0,Two-Sample Welch's t-test,2.610587382160986,4.729639962800585,2.119052580639598,True,True
19-27_F_C1,12,10,2,0.0,-8.83,"(-8.06608406629527, -4.815778995920844)",2.21,8.65,Two-Sample Welch's t-test,0.016,2.52,"(inf, 13391.453178187669)",9022.8,1971.0,Two-Sample Welch's t-test,0.72,6.891937102709936,6.171937102709936,True,True
1-18_M_H1,9,0,9,,,,,,,,,,,,,,,,,
19-27_M_H1,6,0,6,,,,,,,,,,,,,,,,,
1-18_F_H1,2,0,2,,,,,,,,,,,,,,,,,
19-27_M_H2,1,0,1,,,,,,,,,,,,,,,,,
46-52_F_H2,1,0,1,,,,,,,,,,,,,,,,,
19-27_F_H2,1,0,1,,,,,,,,,,,,,,,,,
1-18_M_A2,1,1,0,,,,,,,,,,,,,,,,,
19-27_M_Very Good,553,262,291,0.0,82.38,"(4.681862719131811, 4.910644467086708)",7.34,2.54,Two-Sample Welch's t-test,0.0,10.19,"(inf, 3618.0435341867906)",6269.08,3236.44,Two-Sample Welch's t-test,12.779310165155898,11.746275304373349,-1.0330348607825515,True,True
19-27_M_Good,509,234,275,0.0,109.49,"(5.103741845279883, 5.290252400703244)",9.28,4.08,Two-Sample Welch's t-test,0.0,8.94,"(inf, 5540.755728955522)",7467.69,2927.24,Two-Sample Welch's t-test,9.376171672032116,12.244627682217352,2.868456010185236,True,True
1-18_M_Good,454,157,297,0.0,86.46,"(4.75263263893997, 4.9738358184022875)",9.2,4.34,Two-Sample Welch's t-test,0.0,5.99,"(inf, 3000.5499671853718)",5893.66,3635.1,Two-Sample Welch's t-test,6.850671075462557,8.750549684374779,1.8998786089122213,True,True
19-27_M_Excellent,431,431,0,,,,,,,,,,,,,,,,,
1-18_M_Very Good,393,255,138,0.0,71.54,"(4.4595425032097635, 4.711599930270185)",7.2,2.62,Two-Sample Welch's t-test,0.0,4.81,"(inf, 2533.9703113305986)",6542.94,4744.24,Two-Sample Welch's t-test,7.219177039950512,7.631094910842494,0.4119178708919813,True,True
1-18_M_Excellent,368,368,0,,,,,,,,,,,,,,,,,
19-27_F_Excellent,310,310,0,,,,,,,,,,,,,,,,,
1-18_F_Excellent,302,302,0,,,,,,,,,,,,,,,,,
53+_F_Normal,301,98,203,0.0,67.09,"(4.834696674274337, 5.127569876340649)",11.61,6.63,Two-Sample Welch's t-test,0.0,8.76,"(inf, 19876.195627214496)",24105.65,7894.96,Two-Sample Welch's t-test,7.372302964927331,6.818767041657087,-0.5535359232702444,True,True
19-27_F_Good,283,171,112,0.0,86.37,"(4.8710904136588455, 5.098403480453212)",9.13,4.15,Two-Sample Welch's t-test,0.0,7.81,"(inf, 6518.901799974372)",8107.28,2901.7,Two-Sample Welch's t-test,3.9306467443265416,12.492434091100165,8.561787346773626,True,True
1-18_F_Good,268,119,149,0.0,69.66,"(4.6823119048128, 4.95472871362169)",9.25,4.43,Two-Sample Welch's t-test,0.0,6.62,"(inf, 4285.830107452102)",6546.3,3244.73,Two-Sample Welch's t-test,3.4940950216924205,8.206368017697717,4.7122729960052965,True,True
53+_M_Normal,263,72,191,0.0,62.87,"(4.8684154847147685, 5.184695119472414)",11.54,6.52,Two-Sample Welch's t-test,0.0,6.46,"(inf, 16550.050018987302)",21048.04,8396.88,Two-Sample Welch's t-test,9.328367367616675,5.774587022027588,-3.553780345589087,True,True
53+_F_Very Risk,262,150,112,0.0,32.53,"(6.920875777177458, 7.815752511951508)",16.91,9.54,Two-Sample Welch's t-test,0.0,5.0,"(inf, 15733.644211148689)",21284.59,10006.31,Two-Sample Welch's t-test,3.6881031427694744,6.906257319550449,3.218154176780975,True,True
1-18_F_Very Good,260,176,84,0.0,58.65,"(4.736340263592213, 5.065586889420464)",7.34,2.43,Two-Sample Welch's t-test,0.0,5.67,"(inf, 3475.494064207468)",6736.45,4157.5,Two-Sample Welch's t-test,3.98073408142364,6.186489297837652,2.205755216414013,True,True
